date,state,vaccine_alloc_1_pfizer,vaccine_alloc_2_pfizer,vaccine_alloc_1_janssen,vaccine_alloc_1_moderna,vaccine_alloc_2_moderna,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
2020-05-27,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,485.0,0.0,6.0,0.0,17.0,17.0,0.0,0.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11118.0,11118.0,0.0,219.0,0.0,485.0,2675.5,0.0,9.0,0.0,03/17/2021 01:36:55 PM,Agree,Not agree
2020-05-27,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55608.0,55608.0,0.0,504.0,0.0,5334.0,5334.0,0.0,68.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.0,46997.833333333336,15.166666666666666,55.0,0.0,223.0,4577.25,30.25,9.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7252.0,38387.66666666667,30.333333333333332,122.0,0.0,329.0,3820.5,60.5,4.0,0.0,05/28/2020 03:12:25 PM,0,Not agree
2020-05-27,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14353.0,29777.5,45.5,143.0,0.0,655.0,3063.75,90.75,21.0,0.0,05/28/2020 03:12:25 PM,Not agree,0
2020-05-27,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49709.0,21167.333333333336,60.666666666666664,1286.0,0.0,2428.0,2307.0,121.0,36.0,-1.0,05/28/2020 03:12:25 PM,0,Agree
2020-05-27,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20406.0,12557.166666666672,75.83333333333333,225.0,0.0,1095.0,1227.5,60.5,17.0,0.0,05/28/2020 03:12:25 PM,0,0
2020-05-27,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.0,3947.0,91.0,71.0,3.0,148.0,148.0,0.0,0.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70042.0,68104.0,1938.0,625.0,36.0,5373.0,81.0,0.0,108.0,71.0,05/28/2020 03:12:25 PM,Agree,Not agree
2020-05-27,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,653.0,207.0,10.0,5.0,14.0,14.0,0.0,1.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98980.0,1252.0,127.5,2247.0,0.0,3884.0,203.33333333333334,0.6666666666666666,70.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,1851.0,48.0,45.0,2.0,74.0,392.6666666666667,1.3333333333333333,0.0,0.0,05/28/2020 03:12:25 PM,Agree,Not agree
2020-05-27,Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16262.0,15988.0,274.0,457.0,7.0,584.0,582.0,2.0,5.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12976.0,11078.666666666668,895.0,357.0,0.0,163.0,1599.5,53.5,10.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38602.0,6169.333333333334,1516.0,443.0,0.0,2722.0,2617.0,105.0,21.0,0.0,05/28/2020 03:12:25 PM,Not agree,Agree
2020-05-27,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3397.0,1260.0,2137.0,73.0,54.0,129.0,61.0,68.0,0.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4710.0,47740.0,1068.5,57.0,0.0,54.0,54.0,0.0,4.0,0.0,05/28/2020 03:12:25 PM,0,Agree
2020-05-27,Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94220.0,94220.0,0.0,527.0,0.0,6547.0,6547.0,0.0,74.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24995.0,22640.0,2355.0,492.0,60.0,1392.0,1096.0,296.0,42.0,21.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14372.0,14271.0,101.0,328.0,2.0,692.0,681.0,11.0,21.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52634.0,14709.2,80.8,379.0,0.0,2319.0,652.6,8.8,60.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6277.0,15147.4,60.6,97.0,0.0,120.0,624.2,6.6,1.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,15585.6,40.400000000000006,4.0,0.0,54.0,595.8,4.3999999999999995,0.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12488.0,16023.8,20.200000000000003,148.0,0.0,696.0,567.4,2.1999999999999993,10.0,0.0,05/28/2020 11:12:00 AM,Not agree,Not agree
2020-05-27,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16462.0,16462.0,0.0,599.0,0.0,539.0,539.0,0.0,22.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9077.0,8924.0,153.0,126.0,2.0,400.0,399.0,1.0,6.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42681.0,42657.0,24.0,709.0,0.0,1909.0,1909.0,0.0,35.0,0.0,05/28/2020 11:12:25 AM,Agree,Agree
2020-05-27,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156945.0,41025.0,1016.0,881.0,17.0,11339.0,11339.0,0.0,148.0,0.0,02/19/2021 01:38:31 PM,Not agree,Agree
2020-05-27,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41401.0,39393.0,2008.0,1152.0,35.0,1338.0,1236.0,102.0,57.0,23.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,2485.0,246.0,32.0,5.0,82.0,62.0,20.0,1.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,58395.5,123.0,1.0,0.0,10.0,2572.5,10.0,0.0,0.0,05/28/2020 03:12:25 PM,0,0
2020-05-27,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114306.0,114306.0,0.0,1111.0,0.0,5083.0,5083.0,0.0,160.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6051.0,67806.0,67.5,77.0,0.0,317.0,317.0,0.0,1.0,0.0,05/28/2020 03:12:25 PM,Not agree,Agree
2020-05-27,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21441.0,21306.0,135.0,352.0,11.0,354.0,353.0,1.0,10.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18357.0,23777.25,663.25,654.0,0.0,492.0,546.0,4.0,17.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57921.0,26248.5,1191.5,1361.0,0.0,1562.0,739.0,7.0,26.0,0.0,05/28/2020 03:12:25 PM,Not agree,Not agree
2020-05-27,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22464.0,28719.75,1719.75,0.0,0.0,942.0,932.0,10.0,34.0,1.0,05/28/2020 03:12:25 PM,0,Agree
2020-05-27,Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33439.0,31191.0,2248.0,433.0,69.0,2044.0,1842.0,202.0,42.0,3.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,1951.0,238.0,80.0,23.0,84.0,83.0,1.0,5.0,1.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17262.0,17262.0,0.0,479.0,0.0,831.0,831.0,0.0,24.0,0.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8406.0,9850.5,0.0,72.0,0.0,445.0,1542.6666666666665,279.0,5.0,0.0,05/28/2020 03:12:25 PM,0,0
2020-05-27,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.0,2439.0,0.0,17.0,0.0,56.0,2254.333333333333,558.0,2.0,0.0,05/28/2020 03:12:25 PM,Agree,Not agree
2020-05-27,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41288.0,39295.0,1993.0,-15.0,-286.0,3803.0,2966.0,837.0,34.0,4.0,05/28/2020 03:12:25 PM,Agree,Agree
2020-05-27,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8113.0,20888.0,996.5,115.0,0.0,402.0,2855.6666666666665,593.0,6.0,0.0,05/28/2020 03:12:25 PM,0,0
2020-05-28,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.0,2481.0,0.0,42.0,0.0,57.0,2745.3333333333335,349.0,1.0,0.0,05/29/2020 02:19:55 PM,Agree,Not agree
2020-05-28,Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38907.0,29247.5,0.0,305.0,0.0,2740.0,2635.0,105.0,18.0,0.0,05/29/2020 02:19:55 PM,Not agree,Agree
2020-05-28,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56014.0,56014.0,0.0,406.0,0.0,5372.0,5372.0,0.0,38.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12633.0,41109.666666666664,0.0,145.0,0.0,707.0,4243.25,0.0,11.0,0.0,05/29/2020 10:19:00 AM,Not agree,Not agree
2020-05-28,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18585.0,26205.333333333332,0.0,228.0,0.0,506.0,3114.5,0.0,14.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11301.0,11301.0,0.0,183.0,0.0,496.0,1985.75,0.0,11.0,0.0,03/17/2021 01:36:55 PM,Agree,Not agree
2020-05-28,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17763.0,17763.0,0.0,501.0,0.0,857.0,857.0,0.0,26.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8225.0,9867.0,127.5,112.0,17.0,427.0,470.5,0.5,25.0,17.0,05/29/2020 02:19:55 PM,0,0
2020-05-28,Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226.0,1971.0,255.0,37.0,17.0,85.0,84.0,1.0,1.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9337.0,9337.0,0.0,0.0,0.0,205.0,317.0,0.5,0.0,0.0,05/29/2020 02:19:55 PM,Agree,0
2020-05-28,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16974.0,16974.0,0.0,512.0,0.0,550.0,550.0,0.0,11.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104.0,23120.25,0.0,53.0,0.0,319.0,319.0,0.0,2.0,0.0,05/29/2020 02:19:55 PM,Not agree,Agree
2020-05-28,District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8492.0,29266.5,0.0,86.0,0.0,453.0,5860.0,0.0,8.0,0.0,05/29/2020 02:19:55 PM,0,0
2020-05-28,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157523.0,35412.75,0.0,578.0,21.0,11401.0,11401.0,0.0,62.0,0.0,02/19/2021 01:38:31 PM,Not agree,Agree
2020-05-28,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41559.0,41559.0,0.0,271.0,-1993.0,3826.0,3826.0,0.0,23.0,-837.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25413.0,25412.0,1.0,784.0,0.0,827.0,827.0,0.0,33.0,0.0,02/19/2021 01:38:31 PM,Agree,Agree
2020-05-28,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42533.0,40477.0,2056.0,1132.0,48.0,1358.0,1258.0,100.0,20.0,-2.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.0,24390.5,1494.0,83.0,0.0,54.0,54.0,0.0,0.0,0.0,05/29/2020 02:19:55 PM,0,Agree
2020-05-28,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9236.0,8304.0,932.0,65.0,0.0,356.0,333.0,23.0,11.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21822.0,21679.0,143.0,381.0,8.0,357.0,356.0,1.0,3.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16729.0,16446.0,283.0,467.0,9.0,594.0,592.0,2.0,10.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,2520.0,249.0,38.0,3.0,82.0,62.0,20.0,0.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70735.0,68765.0,1970.0,693.0,32.0,5464.0,824.0,52.666666666666664,91.0,68.0,05/29/2020 02:19:55 PM,Agree,Not agree
2020-05-28,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7364.0,63711.0,1580.8,112.0,0.0,335.0,1586.0,85.33333333333333,6.0,0.0,05/29/2020 02:19:55 PM,0,Not agree
2020-05-28,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50988.0,58657.0,1191.6,1279.0,0.0,2466.0,2348.0,118.0,38.0,-3.0,05/29/2020 02:19:55 PM,0,Agree
2020-05-28,Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,53603.0,802.4000000000001,13.0,0.0,10.0,2223.0,78.66666666666666,0.0,0.0,05/29/2020 02:19:55 PM,0,0
2020-05-28,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20764.0,48549.0,413.20000000000005,358.0,0.0,1106.0,2098.0,39.33333333333333,11.0,0.0,05/29/2020 02:19:55 PM,0,0
2020-05-28,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43519.0,43495.0,24.0,838.0,0.0,1973.0,1973.0,0.0,64.0,0.0,05/29/2020 10:19:55 AM,Agree,Agree
2020-05-28,Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9137.0,9137.0,0.0,322.0,0.0,107.0,107.0,0.0,1.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13261.0,9082.5,78.0,285.0,0.0,164.0,257.5,0.5,1.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9184.0,9028.0,156.0,107.0,3.0,409.0,408.0,1.0,9.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,667.0,209.0,16.0,2.0,15.0,15.0,0.0,1.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59776.0,39055.666666666664,139.33333333333331,1855.0,0.0,1601.0,1738.6666666666667,0.0,39.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,77444.33333333333,69.66666666666666,3.0,0.0,55.0,3462.3333333333335,0.0,1.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115833.0,115833.0,0.0,1527.0,0.0,5186.0,5186.0,0.0,103.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101697.0,87194.75,551.5,2717.0,0.0,3973.0,3789.333333333333,3.3333333333333335,89.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,58556.5,1103.0,100.0,0.0,232.0,2392.6666666666665,6.666666666666667,9.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23531.0,29918.25,1654.5,1067.0,0.0,1006.0,996.0,10.0,64.0,0.0,05/29/2020 02:19:55 PM,0,Agree
2020-05-28,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.0,1280.0,2206.0,89.0,69.0,131.0,61.0,70.0,2.0,2.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14790.0,14685.0,105.0,418.0,4.0,710.0,696.0,14.0,18.0,3.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,3994.0,92.0,48.0,1.0,151.0,151.0,0.0,3.0,0.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,1884.0,51.0,36.0,3.0,74.0,585.25,52.5,0.0,0.0,05/29/2020 02:19:55 PM,Agree,Not agree
2020-05-28,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51918.0,11797.666666666666,797.3333333333334,-716.0,0.0,2364.0,1019.5,105.0,45.0,0.0,05/29/2020 02:19:55 PM,Not agree,Not agree
2020-05-28,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494.0,21711.333333333332,1543.6666666666667,141.0,0.0,677.0,1453.75,157.5,22.0,0.0,05/29/2020 02:19:55 PM,Not agree,0
2020-05-28,Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33915.0,31625.0,2290.0,476.0,42.0,2098.0,1888.0,210.0,54.0,8.0,05/29/2020 02:19:55 PM,Agree,Agree
2020-05-28,Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,27191.5,2326.5,3.0,0.0,17.0,1501.5,258.0,0.0,0.0,05/29/2020 10:19:55 AM,Not agree,Not agree
